X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.2711702,0.1371806,1.796185,-0.1103407,0.7304338,0.07838756,0.6694378
0.2824048,0.08233446,1.799092,-0.04936695,0.729398,0.09161325,0.6761276
-0.09537671,0.1047465,1.739245,-0.1358341,0.6900244,-0.6880294,0.1789719
-0.0678133,-0.3174329,1.74586,0.02854868,0.7077588,0.01755574,-0.7056586
-0.05021087,-0.6665748,1.772013,-0.04056353,-0.5051787,0.01950455,0.8618403
-0.08530058,-0.7332519,1.708389,0,0,0,0
0.06172874,0.1031797,1.741255,-0.1001787,0.6912625,0.6875615,-0.1984429
0.08441102,-0.3239366,1.641371,-0.0997201,0.706421,-0.06197787,0.6979856
0.08904959,-0.6460456,1.647764,0.003575903,0.7978395,0.01172355,0.6027453
0.07064851,-0.7118525,1.58099,0,0,0,0
-0.06357075,0.6346037,1.711348,0.002522114,-0.04347994,0.9965143,-0.07115053
-0.2922719,-0.01917409,1.6233,0,0,0,0
-0.2655019,0.02481947,1.616031,0,0,0,0
0.2945231,0.007904698,1.787563,0,0,0,0
0.3159524,0.07204472,1.779429,0,0,0,0
-0.0156202,0.1084945,1.787023,0.01131946,-0.04444132,0.9975782,-0.05229251
-0.04269191,0.4150289,1.754427,0.007716861,-0.04425219,0.9976127,-0.05245266
-0.06835528,0.7065611,1.710423,0.005665664,-0.04379069,0.9949781,-0.08982715
-0.08106892,0.8217774,1.662767,0,0,0,0
-0.2336909,0.5955626,1.702879,-0.003759943,0.7781331,-0.6218653,0.08819519
-0.302721,0.3442826,1.728239,-0.02255082,0.8630972,-0.1400731,-0.4847003
-0.307256,0.1218094,1.661895,-0.1174709,0.8407281,-0.08451857,0.5217599
-0.3056446,0.05284557,1.652775,-0.06189638,0.8471457,-0.02484801,0.527158
0.1093556,0.5905764,1.708986,0.006442195,0.7882836,0.6107486,-0.07452222
0.2116777,0.3595569,1.820304,0.04533947,0.7522603,0.2821048,0.5936882
0.2715449,0.1385239,1.806711,-0.1224376,0.6065533,0.05697398,0.7834897
0.2839386,0.08048488,1.807188,-0.08073558,0.6066127,0.06724473,0.7880235
-0.09393714,0.107232,1.748194,-0.1415333,0.6887549,-0.6875666,0.18121
-0.07091914,-0.3150683,1.750201,0.02076641,0.7132618,0.01776116,-0.7003648
-0.04752991,-0.6660385,1.772836,-0.04496707,-0.5097948,0.01069187,0.8590535
-0.07970323,-0.7315913,1.71031,0,0,0,0
0.06333097,0.1052622,1.752716,-0.09628107,0.6940247,0.6870002,-0.1925887
0.09094501,-0.3201907,1.651668,-0.1044574,0.7005299,-0.0599017,0.7033907
0.08658312,-0.653692,1.683486,0.03917608,0.7296209,0.0277064,0.6821664
0.07990846,-0.71253,1.60015,0,0,0,0
-0.06213234,0.6357484,1.723375,0.004782581,-0.04392535,0.9966087,-0.06941835
-0.2953337,-0.01770364,1.634472,0,0,0,0
-0.2687119,0.02021852,1.622778,0,0,0,0
0.2952113,0.007645267,1.791375,0,0,0,0
0.3184986,0.07849072,1.797273,0,0,0,0
-0.01420215,0.1104624,1.797059,0.005518735,-0.04363216,0.9977933,-0.04974221
-0.04091225,0.4164655,1.766267,0.00658182,-0.04368514,0.9977869,-0.0496957
-0.06623775,0.7075299,1.724175,0.009229824,-0.04362677,0.9952517,-0.08651942
-0.07770313,0.8248475,1.677987,0,0,0,0
-0.2310434,0.5991795,1.716029,-0.00526469,0.7741129,-0.6270513,0.08676548
-0.3025226,0.3458573,1.740836,-0.02567713,0.862335,-0.1423146,-0.4852479
-0.3089592,0.1235068,1.674105,-0.1152009,0.8358302,-0.08952473,0.5292466
-0.3079415,0.05517715,1.666824,-0.04878146,0.8435522,-0.02212446,0.5343693
