X,Y,Z,ROTW,ROTX,ROTY,ROTZ
-0.05345503,0.4320393,1.872587,0.01893897,-0.02545956,0.9994937,-0.002383135
-0.3150569,-0.2296161,1.731565,0,0,0,0
-0.2775341,-0.1692929,1.715784,0,0,0,0
0.2218669,-0.2098321,1.732754,0,0,0,0
0.2374265,-0.1474339,1.723326,0,0,0,0
-0.0248524,-0.133063,1.850263,0.009592364,-0.02249675,0.9991491,0.03321175
-0.03983252,0.1944459,1.871927,0.01391727,-0.02235278,0.9990982,0.03330882
-0.05553763,0.5087771,1.866393,0.02018984,-0.02152629,0.9988211,-0.03854101
-0.0724845,0.6611246,1.844462,0,0,0,0
-0.2329146,0.386432,1.855835,-0.03354882,0.7880642,-0.6139907,0.02906135
-0.2938282,0.1216065,1.855626,-0.06257185,0.8286183,-0.09385534,-0.5483318
-0.308647,-0.09587888,1.774656,-0.13875,0.8589193,-0.1145489,0.4794628
-0.3017865,-0.1629605,1.753873,-0.1536099,0.853083,-0.03261112,0.4975841
0.1234913,0.4021162,1.870017,-0.008438758,0.7640674,0.6450812,-0.0003311348
0.2006693,0.1442056,1.889648,-0.05244699,0.8114306,0.1396601,0.5650882
0.2234966,-0.07011417,1.80121,-0.1784153,0.7352009,-0.09053168,0.6476509
0.2088851,-0.1412408,1.769839,-0.09145331,0.7356076,-0.2050172,0.6391289
-0.1067147,-0.133871,1.809716,-0.1875295,0.6974139,-0.6785355,0.1342985
-0.1490392,-0.5261733,1.775526,-0.06842051,0.7097446,-0.007698093,-0.7010862
-0.1693013,-0.906563,1.786578,0.01113003,-0.6402814,0.02817762,0.7675427
-0.1867844,-0.9618773,1.708188,0,0,0,0
0.05814119,-0.1268124,1.81311,-0.16752,0.6701913,0.7114959,-0.1286634
0.1106595,-0.5483817,1.799371,-0.05556665,0.6981061,0.03173272,0.7131292
0.1329375,-0.914845,1.800099,-0.02022906,0.7233694,0.02265223,0.6897931
0.1326146,-0.9665326,1.72755,0,0,0,0
-0.05234358,0.4320114,1.872394,0.01901229,-0.02628104,0.9994727,0.001481097
-0.3030523,-0.2327588,1.736574,0,0,0,0
-0.2696312,-0.1690195,1.717625,0,0,0,0
0.2224458,-0.2119626,1.729793,0,0,0,0
0.2559223,-0.1490397,1.74375,0,0,0,0
-0.02305508,-0.1331919,1.84914,0.008027958,-0.02272259,0.9991691,0.03286735
-0.03815312,0.1944402,1.870608,0.01308794,-0.02255585,0.9991156,0.03298201
-0.0536325,0.5085913,1.867586,0.01994254,-0.02032836,0.9991022,-0.03136471
-0.07109583,0.661129,1.845788,0,0,0,0
-0.2319599,0.3858316,1.856141,-0.03464682,0.7886513,-0.6132997,0.02631046
-0.2896457,0.1219466,1.858376,-0.05610118,0.8272926,-0.0916748,-0.551394
-0.3021019,-0.09554657,1.778143,-0.1368758,0.8453126,-0.1133226,0.5038549
-0.2931991,-0.1630403,1.755338,-0.1700577,0.8344116,-0.03233695,0.5232514
0.1242047,0.4015769,1.870317,-0.009818731,0.7651624,0.6437585,0.002258935
0.2011489,0.1441798,1.890007,-0.05256895,0.8099919,0.1395145,0.5671731
0.2240792,-0.06948598,1.800923,-0.1975952,0.8783915,-0.04134306,0.4332149
