X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.01980421,0.04425667,1.956197,-0.04228757,-0.01319828,0.9988693,0.0172531
0.01168448,0.3699438,1.967797,-0.04236599,-0.01319963,0.998866,0.01725207
0.003805818,0.6807439,1.966705,-0.04199193,-0.01212765,0.9989034,-0.01678097
-0.01626907,0.8230918,1.948406,0,0,0,0
-0.1786476,0.5513847,1.969518,-0.007384563,0.7997181,-0.6002229,-0.01135508
-0.2269163,0.2980764,1.981536,-0.03859852,0.7898239,-0.08877151,-0.6056467
-0.2408627,0.08942581,1.898354,-0.1454044,0.8425637,-0.1236882,0.5036319
-0.2381554,0.007487601,1.861639,-0.1862537,0.8336918,-0.09606839,0.5109192
0.1741941,0.5571198,1.940123,-0.06043936,0.794856,0.601162,-0.05617165
0.2575076,0.3085115,1.98144,-0.03185705,0.7891087,0.1751478,0.5878909
0.2864669,0.09660217,1.890978,-0.1113643,0.7482908,0.177018,-0.6295423
0.2859966,0.01741981,1.855021,-0.1612664,0.7367706,0.136897,-0.6422005
-0.06171906,0.04209984,1.924198,-0.1443144,0.7059319,-0.683274,0.1181952
-0.07310472,-0.3382737,1.934425,0.001909146,-0.6769914,0.02001462,0.7357163
-0.07395843,-0.6916046,1.992776,-0.04869108,-0.6052526,0.06566968,0.7918245
-0.1010132,-0.7685547,1.905273,0,0,0,0
0.1005664,0.04465483,1.910441,-0.1870688,0.6839482,0.6834837,-0.1734077
0.1360797,-0.3388209,1.920654,-0.02144554,0.7355741,0.04295877,0.6757406
0.142245,-0.6958066,1.948656,0.01631968,0.5937058,0.03658933,0.8036842
0.1733398,-0.765625,1.856445,0,0,0,0
0.005748566,0.6050328,1.969168,-0.04226173,-0.01273359,0.9990226,0.00237943
-0.2307504,-0.06206361,1.844503,0,0,0,0
-0.2074727,0.01119676,1.830778,0,0,0,0
0.2820942,-0.05363992,1.834818,0,0,0,0
0.2551599,0.0183299,1.835972,0,0,0,0
0.01980157,0.04425634,1.956204,-0.04222768,-0.01323848,0.9988705,0.01730024
0.01165624,0.3699432,1.967835,-0.04233131,-0.01324027,0.9988661,0.01729887
0.003726467,0.6807432,1.966804,-0.04198227,-0.01223172,0.9989045,-0.01666792
-0.01632359,0.8232352,1.948617,0,0,0,0
-0.1786546,0.5513917,1.969518,-0.007600287,0.7997324,-0.6002022,-0.01129594
-0.2268921,0.2980626,1.981564,-0.03853993,0.7896734,-0.08873975,-0.6058513
-0.2408615,0.08940421,1.898398,-0.1494144,0.8589993,-0.1187632,0.4750692
-0.2379089,0.007069014,1.861958,-0.1880386,0.8505887,-0.08755282,0.4831923
0.1741954,0.557125,1.940124,-0.06064489,0.7948069,0.6012019,-0.05621921
0.2575022,0.3085142,1.98144,-0.03170238,0.7896051,0.1751634,0.5872277
0.2863275,0.09687859,1.891525,-0.1180106,0.7737264,0.171634,-0.5982999
0.2849451,0.01717559,1.856608,-0.1648163,0.7627238,0.122121,-0.6133305
-0.06172021,0.04209973,1.924199,-0.1443776,0.7059342,-0.6832617,0.1181763
-0.07403526,-0.3386877,1.935402,0.001933634,-0.6770629,0.02175972,0.7356009
-0.07374959,-0.6930203,1.992769,-0.04883681,-0.6032758,0.0635758,0.7934932
-0.1010439,-0.7686284,1.905175,0,0,0,0
0.1005616,0.04465415,1.910462,-0.1870447,0.6839642,0.683489,-0.1733495
0.1363585,-0.3393253,1.920652,-0.02168971,0.7355251,0.0431504,0.675774
0.1424425,-0.6963328,1.948757,0.01656108,0.5951478,0.03660521,0.8026113
0.1728396,-0.7656251,1.857483,0,0,0,0
0.005684222,0.6050321,1.969249,-0.04225267,-0.01281405,0.9990217,0.002466702
-0.2306191,-0.06253879,1.84568,0,0,0,0
-0.2071908,0.006109493,1.829087,0,0,0,0
0.2807445,-0.05560327,1.839229,0,0,0,0
0.2548427,0.01802337,1.835874,0,0,0,0
0.01979814,0.04426506,1.956182,-0.04210026,-0.01323505,0.9988755,0.01732554
0.01165456,0.3699392,1.967828,-0.04228309,-0.01323822,0.9988678,0.01732311
0.003724814,0.6807232,1.966801,-0.04201481,-0.01223251,0.9989032,-0.0166586
-0.01633222,0.8232611,1.948611,0,0,0,0
-0.178659,0.5513975,1.969518,-0.007600517,0.7997012,-0.6002437,-0.01130957
-0.2268287,0.2980335,1.981524,-0.03857092,0.7893192,-0.08855668,-0.6063374
-0.2408718,0.0894052,1.898378,-0.1482313,0.854663,-0.1202498,0.4828236
-0.2376636,0.00800303,1.861301,-0.192509,0.844915,-0.09060651,0.490764
0.1741867,0.5571133,1.940101,-0.06068859,0.794802,0.6012006,-0.05625462
0.2574007,0.308718,1.981373,-0.03140681,0.7905683,0.1751774,0.5859422
0.2858515,0.09733634,1.891943,0.06473549,-0.5727346,-0.1970332,0.7930714
0.2829657,0.01776922,1.855969,0.1353529,-0.5640619,-0.162268,0.7982373
-0.06172482,0.04211985,1.924151,-0.1444923,0.7058754,-0.683286,0.1182455
-0.07456716,-0.3387732,1.935502,0.002308248,-0.6771588,0.02236323,0.7354935
-0.07326394,-0.6942283,1.992605,-0.0493116,-0.5996761,0.0624599,0.7962762
-0.1013562,-0.769013,1.904737,0,0,0,0
0.1005597,0.04465603,1.910455,-0.1870018,0.6840071,0.6834739,-0.1732856
0.1363274,-0.3396106,1.920724,-0.02157782,0.7354403,0.04315754,0.6758693
0.1427343,-0.6968996,1.948967,0.01640141,0.5973576,0.03695181,0.8009552
0.1725416,-0.7656251,1.85786,0,0,0,0
0.005682559,0.605018,1.969245,-0.04228521,-0.01281496,0.9990204,0.002473737
-0.2313541,-0.06183049,1.844227,0,0,0,0
-0.2067846,0.01016967,1.830004,0,0,0,0
0.28204,-0.05341105,1.837627,0,0,0,0
0.250789,0.02625454,1.84681,0,0,0,0
0.01979474,0.04426148,1.956188,-0.042036,-0.01322449,0.9988782,0.01733253
0.01165735,0.3699409,1.967838,-0.04225364,-0.01322827,0.9988691,0.01732965
0.003740709,0.6807356,1.966823,-0.04202155,-0.01220462,0.9989036,-0.01663552
-0.01634329,0.8233175,1.948637,0,0,0,0
-0.1786656,0.5514041,1.969518,-0.007649401,0.7996967,-0.6002491,-0.01129581
-0.2268106,0.2980244,1.981524,-0.03855591,0.7892067,-0.08850771,-0.606492
-0.2408713,0.08941252,1.898392,-0.1467429,0.8488047,-0.1220505,0.4930525
-0.2371431,0.007035126,1.862244,-0.1869327,0.8398192,-0.08712262,0.502165
0.1741652,0.5571027,1.940102,-0.06074671,0.7948462,0.6011341,-0.05627791
0.2573283,0.3087388,1.981376,-0.03109762,0.7914222,0.1751745,0.5848057
0.2855341,0.09703946,1.892246,-0.1208681,0.7855273,0.1673427,-0.5833817
0.282415,0.01845685,1.857066,-0.1762094,0.7719414,0.1135429,-0.6001374
-0.06172628,0.04211952,1.924152,-0.1445218,0.7058585,-0.6832935,0.118268
-0.07527094,-0.3399535,1.935974,0.002556774,-0.6772159,0.02336827,0.7354087
-0.07305116,-0.6952026,1.992903,-0.05003303,-0.5973021,0.06168603,0.7980736
-0.1015573,-0.7693751,1.905101,0,0,0,0
0.1005538,0.0446449,1.910477,-0.1869596,0.6840481,0.6834559,-0.1732407
0.1366934,-0.3397434,1.920895,-0.02175558,0.7353873,0.04362512,0.6758914
0.1430241,-0.6982015,1.949395,0.0167269,0.5990866,0.03701811,0.7996532
