X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.07087331,-0.1386246,1.758106,-0.009894685,-0.01037408,0.9993905,0.031829
0.06427764,0.188691,1.779044,-0.01404834,-0.01050628,0.9993407,0.03178561
0.05747754,0.5007494,1.78572,-0.01791003,-0.01139059,0.9997649,-0.004436149
0.04896336,0.6575376,1.779648,0,0,0,0
-0.1229023,0.3756993,1.768886,-0.04879021,0.7932895,-0.606763,0.01224265
-0.1785325,0.1184602,1.729682,-0.1205645,0.8217438,-0.04576933,-0.5550733
-0.1907772,-0.084356,1.618445,-0.1859005,0.7880303,-0.1663164,0.5628393
-0.1942431,-0.1596668,1.572058,-0.2094302,0.7815703,-0.1753329,0.5608432
0.2306892,0.3777205,1.756816,-0.07206645,0.792941,0.6036223,-0.04112258
0.2955898,0.119795,1.739116,-0.1089845,0.7172319,0.0656306,0.6851228
0.3394798,-0.07038146,1.623595,-0.2460782,0.9464529,0.1420787,-0.1532517
0.3573788,-0.1484707,1.567666,-0.2817675,0.935564,0.1448872,-0.155996
-0.01214602,-0.1360624,1.721268,0.171871,-0.6863511,0.6961033,-0.1217482
-0.0351088,-0.3997118,1.623814,0.1515489,-0.6814312,-0.0979992,0.7092817
-0.04374221,-0.7891045,1.65697,-0.02163824,-0.6958811,0.0381584,0.7168161
-0.04925561,-0.8402689,1.508253,0,0,0,0
0.1507819,-0.1351192,1.717991,-0.1829713,0.6780909,0.697215,-0.1435462
0.1545607,-0.4226083,1.645964,-0.09201372,0.7095073,-0.08101212,0.6939524
0.16062,-0.7860289,1.661776,0.009940647,0.7221496,0.02104823,0.6913451
0.1546633,-0.8328305,1.510464,0,0,0,0
0.05922125,0.4247431,1.786363,-0.01812556,-0.0109838,0.9996583,0.01529928
-0.1958648,-0.2169736,1.542222,0,0,0,0
-0.165263,-0.1559011,1.549189,0,0,0,0
0.3700264,-0.2169789,1.528259,0,0,0,0
0.3410675,-0.1799022,1.505584,0,0,0,0
0.07283995,-0.1400896,1.712556,-0.01908565,-0.009859911,0.9969319,0.07526927
0.06727233,0.1877665,1.762458,-0.01856293,-0.009820445,0.9969417,0.07527442
0.05871236,0.5006164,1.786139,-0.01703262,-0.01473558,0.9997146,0.007970972
0.04948153,0.6579796,1.780662,0,0,0,0
-0.1220493,0.3758602,1.768988,-0.0634326,0.7923132,-0.6066493,-0.01387916
-0.1772861,0.120888,1.73042,-0.1209875,0.8121657,-0.04417787,-0.5690318
-0.1921112,-0.07884134,1.619786,-0.1854565,0.7927276,-0.1707128,0.555019
-0.1982792,-0.1556759,1.569556,-0.2132775,0.784411,-0.1922175,0.5497859
0.231786,0.3768577,1.756837,-0.08682393,0.7952244,0.5998765,-0.01510067
0.296581,0.1200781,1.739539,-0.1090342,0.7145067,0.06587137,0.6879337
0.3417681,-0.07137071,1.624855,-0.2690977,0.9570159,0.0847786,0.06722855
0.3667596,-0.1534061,1.571106,-0.2881129,0.9487234,0.1082404,0.0721038
-0.01060557,-0.1369294,1.676957,0.1948829,-0.688928,0.6924068,-0.08928362
-0.03569459,-0.5009193,1.631321,0.06772928,-0.6898125,-0.0212846,0.7204986
-0.04183273,-0.8522289,1.666581,-0.02858178,-0.6957529,0.04192517,0.7164867
-0.04651194,-0.8977628,1.534198,0,0,0,0
0.1529916,-0.1369984,1.670398,-0.2158071,0.683789,0.6859185,-0.1239997
0.1657402,-0.4926937,1.646839,-0.03620375,0.7194922,-0.01005787,0.6934834
0.156247,-0.8233012,1.663582,0.02823279,0.7268906,0.006931803,0.6861376
0.1472329,-0.8632683,1.527492,0,0,0,0
0.06093605,0.4244826,1.784887,-0.01758611,-0.01416442,0.9986415,0.04696127
-0.202359,-0.215,1.538067,0,0,0,0
-0.171883,-0.1642645,1.538397,0,0,0,0
0.3726277,-0.2285964,1.534711,0,0,0,0
0.3696336,-0.1712195,1.515212,0,0,0,0
0.07464674,-0.1402716,1.710521,-0.01850683,-0.009744348,0.997018,0.07428047
0.06911451,0.1876504,1.759763,-0.01801336,-0.009707582,0.997027,0.07428528
0.06042769,0.5003769,1.786093,-0.01655916,-0.01534699,0.9996395,0.01452984
0.05062089,0.6580806,1.780859,0,0,0,0
-0.1206331,0.3759616,1.768659,-0.0638096,0.7916028,-0.6074443,-0.01746014
-0.1758533,0.1229867,1.730398,-0.1217479,0.8077146,-0.04389778,-0.5751935
-0.1923162,-0.07568945,1.620288,-0.1879039,0.8074076,-0.1688479,0.533175
-0.1986141,-0.1537694,1.569368,-0.2176956,0.798678,-0.1864222,0.5291209
0.2336841,0.3757199,1.756629,-0.08681625,0.7967836,0.5978967,-0.0108812
0.2980564,0.1200265,1.73992,-0.1082149,0.7138683,0.06625625,0.6886885
0.34339,-0.07166401,1.626139,-0.2651913,0.9587772,0.09130122,0.0456509
0.3713462,-0.1551044,1.573335,-0.2779602,0.9505506,0.1273285,0.05458167
-0.008795643,-0.1368186,1.674804,0.194935,-0.6876439,0.6935473,-0.09021265
-0.03543283,-0.5006119,1.631222,0.06738371,-0.6902977,-0.01777846,0.7201614
-0.04161883,-0.8523877,1.665911,-0.02797095,-0.6963804,0.04131962,0.7159362
-0.04581431,-0.8935757,1.54001,0,0,0,0
0.154703,-0.1374152,1.668369,-0.2150835,0.684557,0.6852129,-0.1249162
0.165988,-0.4933095,1.647028,-0.03252947,0.7192313,-0.009392748,0.6939452
0.1563734,-0.8246233,1.663817,0.02834992,0.7269443,0.006830056,0.686077
0.1478365,-0.8608078,1.534559,0,0,0,0
0.06272876,0.424255,1.783841,-0.0170795,-0.01430355,0.9984789,0.05043387
-0.2018325,-0.2133345,1.537042,0,0,0,0
-0.1721926,-0.1605554,1.536894,0,0,0,0
0.3789908,-0.2283614,1.536094,0,0,0,0
0.3635068,-0.1425283,1.528542,0,0,0,0
0.07696138,-0.1405768,1.708957,-0.01832607,-0.01024068,0.997026,0.07415183
