X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.126406,-0.7022083,2.02964,0.02704946,0.6463079,0.0369124,0.7617033
0.1440709,-0.771213,1.931026,0,0,0,0
0.001835203,0.6062717,2.036807,-0.02673982,-0.0119754,0.9995525,0.006036524
-0.2423079,-0.06050771,1.921926,0,0,0,0
-0.2753895,0.06096601,1.968857,0,0,0,0
0.2884805,-0.05648926,1.890424,0,0,0,0
0.2839297,0.01278834,1.869456,0,0,0,0
0.01487589,0.05017761,2.02006,-0.02767604,-0.01228424,0.9993232,0.02088647
0.007314362,0.3729992,2.033771,-0.027236,-0.01227504,0.9993353,0.02089188
-8.842409E-06,0.6815253,2.034834,-0.02637351,-0.01164219,0.9994975,-0.01317396
-0.01737332,0.8276891,2.020806,0,0,0,0
-0.1774109,0.5524518,2.029584,-0.02342353,0.8023632,-0.5963761,0.0006576653
-0.2305494,0.3049153,2.04842,-0.03151381,0.8049731,-0.107198,-0.5826953
-0.2442674,0.09345686,1.972015,-0.1471215,0.7204242,0.09478028,-0.6710894
-0.2380959,0.01705935,1.94346,-0.1047786,0.7242428,0.1483274,-0.6652014
0.1731069,0.5579829,2.011139,-0.05666851,0.79527,0.6020305,-0.04351639
0.247748,0.3053351,2.044843,-0.03956196,0.7677979,0.1509981,0.6213862
0.2808835,0.0976955,1.954217,-0.2088661,0.9719137,0.05427561,0.09387697
0.2849087,0.01516691,1.910432,-0.2423121,0.9669892,0.002510111,0.07880612
-0.06595507,0.04800173,1.985877,-0.1552237,0.7047688,-0.6808177,0.1252742
-0.08843216,-0.3344189,1.992629,0.01524172,-0.6874198,0.0265822,0.7256137
-0.08576035,-0.6930801,2.03937,-0.04232536,-0.6070365,0.0491392,0.7920231
-0.1129946,-0.7686596,1.945245,0,0,0,0
0.09515358,0.05042844,1.976961,-0.1817637,0.6870353,0.6843525,-0.1631137
0.124661,-0.3407249,1.995776,-0.00842592,0.7256956,0.04379728,0.6865688
0.1264143,-0.7016916,2.02944,0.02820676,0.6459051,0.03702014,0.7619977
0.1440948,-0.7710248,1.930862,0,0,0,0
0.001795168,0.606303,2.03677,-0.02661579,-0.01199196,0.9995552,0.006108088
-0.2485172,-0.05912017,1.919382,0,0,0,0
-0.2743138,0.03473197,1.941177,0,0,0,0
0.2878004,-0.05785919,1.892052,0,0,0,0
0.2894338,0.01229056,1.869067,0,0,0,0
0.01486718,0.05024643,2.019908,-0.02790656,-0.01232784,0.9993148,0.0209537
0.007283408,0.3730005,2.033663,-0.02735749,-0.01231632,0.99933,0.02096047
-6.298059E-05,0.6814766,2.034745,-0.02638176,-0.01168869,0.9994971,-0.0131553
-0.0174944,0.8277525,2.020568,0,0,0,0
