X,Y,Z,ROTW,ROTX,ROTY,ROTZ
-0.1442917,-0.1976055,1.877147,0,0,0,0
0.4591476,0.02236542,1.661385,0,0,0,0
0.3915032,0.07891291,1.676103,0,0,0,0
0.008528823,-0.1451143,1.99805,-0.03519726,-0.01071628,0.9963852,0.07656829
0.003444568,0.1695393,2.046882,-0.02925868,-0.01025978,0.9965773,0.07663079
-0.001700881,0.4713624,2.072168,-0.02252609,-0.006284249,0.9996948,0.007966132
-0.01469849,0.6288188,2.05923,0,0,0,0
-0.1790227,0.3457034,2.053121,-0.07217716,0.7994622,-0.5961358,-0.01651294
-0.2091902,0.09078146,2.035276,-0.06128292,0.8343133,-0.03007729,-0.5470476
-0.1981659,-0.1308046,1.933812,-0.1892796,0.8089923,-0.1001517,0.5474252
-0.184682,-0.2027127,1.901796,-0.2180519,0.7977009,-0.04731471,0.5602571
0.1727122,0.3599631,2.038323,-0.09980302,0.777237,0.6208976,-0.02069537
0.267708,0.1239632,2.004702,-0.1922518,0.5744207,0.0566048,0.7936472
0.3696437,0.05469334,1.797312,-0.5260902,0.8017184,0.2822456,-0.02853633
0.4092745,0.02570673,1.731905,-0.483831,0.8229082,0.2978193,-0.005773116
-0.07211678,-0.1450086,1.96575,-0.1853117,0.7019317,-0.6828379,0.08175442
-0.0866308,-0.4431995,1.918975,0.07046022,-0.6775661,-0.04056897,0.7309541
-0.03895264,-0.7465346,1.992517,-0.1358314,-0.671999,0.03462844,0.7271644
-0.08090125,-0.6140245,1.904639,0,0,0,0
0.08886691,-0.1399075,1.954814,-0.2222678,0.6752006,0.6921603,-0.1249611
0.1244771,-0.4383957,1.931829,-0.06835832,0.7282993,0.01711345,0.6816262
0.09714115,-0.7424709,2.01113,0.1130838,0.6157839,0.07221388,0.7764068
0.1173708,-0.8502521,1.913381,0,0,0,0
-0.0008016751,0.3977069,2.070973,-0.02296329,-0.01047167,0.9983103,0.05234
-0.1785447,-0.2699399,1.876801,0,0,0,0
-0.1467634,-0.2060023,1.874145,0,0,0,0
0.4507915,0.005085949,1.667154,0,0,0,0
0.3869092,0.05888809,1.686818,0,0,0,0
0.008507708,-0.1460035,1.997532,-0.03737001,-0.0106569,0.9963324,0.07623416
0.003551909,0.1691661,2.046237,-0.03143478,-0.01020263,0.9965373,0.07629628
-0.001571566,0.4714131,2.072467,-0.02472826,-0.006296036,0.9996244,0.00999431
-0.01507476,0.628832,2.059909,0,0,0,0
-0.1794232,0.3451715,2.054275,-0.07061701,0.800005,-0.59549,-0.01992361
-0.208711,0.09081694,2.035973,-0.06129615,0.8331269,-0.02808731,-0.5489568
-0.1972768,-0.1349505,1.932221,-0.1901379,0.8093246,-0.1000281,0.5466586
-0.1844175,-0.203109,1.901275,-0.221162,0.7975991,-0.04887868,0.5590473
0.1725655,0.3594618,2.037951,-0.1010545,0.7781423,0.6195582,-0.02074274
